	t10	t10	t10	t20	t20	t20	t30	t30	t30	t40	t40	t40	t50	t50	t50	t90	t90	t90
eco_gcs1_t06210	3.45393936	8.510515538	5.324487259	7.471488609	8.85501825	19.08189684	8.683362188	5.516245536	6.641490302	14.13852706	5.525370255	5.664677098	7.649485196	8.143282423	15.64930135	11.41076501	6.413702445	5.239292063
eco_gcs1_t01741	19.20684821	22.08165749	16.50794762	23.00854576	24.56938013	30.667789	28.33438267	30.08341709	34.28566127	29.98201846	32.02846068	28.22200539	30.96302367	39.50241187	33.45279599	39.39876149	30.27403098	40.1152508
eco_gcs1_t01221	15.16374498	13.63793408	11.07999018	7.23000741	10.35344707	17.2796606	7.732411709	7.234839845	11.70954398	10.08452335	12.70456931	14.33829299	13.81875195	6.760036234	17.95673588	25.26504902	26.20843791	21.97149894
eco_gcs1_t09666	144.7380312	128.2256232	140.0407273	108.3249163	102.9479347	76.89110257	81.63826375	89.80662119	62.95525623	69.54341401	57.02084078	54.36409249	52.39322754	47.73607499	42.28100594	65.09507193	61.41283435	82.7948242
eco_gcs1_t03229	30.77748268	20.15824537	33.32180819	54.78530191	43.47802046	30.38464347	55.11312638	58.84101343	45.58072626	38.10408506	29.25428874	28.70375534	25.8166761	21.83242776	16.98355439	16.33535927	8.559971911	13.63568129
eco_gcs1_t06428	7.725953407	6.043514353	7.41988174	8.273204153	9.173944741	6.566728253	6.122221412	6.908089733	4.785197237	7.964633432	3.969788906	6.195681426	6.564667364	6.655291359	6.208420734	5.33989698	7.072966664	7.040209236
eco_gcs1_t01446	351.2920186	481.2573368	246.2265856	370.360561	521.6422262	267.5391303	350.8268108	693.6927245	287.4400142	254.2319881	561.378001	213.731169	244.4020981	473.7738146	186.4084529	145.7608098	171.2415236	149.7766382
eco_gcs1_t09704	5.716362669	9.430876052	3.596338068	6.105754586	6.171292364	11.16637007	11.38205415	7.019135509	8.86845324	9.789514889	7.055438164	9.769857627	12.87996786	10.88246455	6.074429517	16.69869213	7.860152043	7.465161029
eco_gcs1_t02636	53.9539992	42.4715721	132.3843643	27.36875024	33.62183335	53.55255025	19.07082103	35.95819108	46.85984295	16.48257802	27.99148291	33.67812889	17.52377125	24.55031015	29.36015122	22.10306156	30.34145571	44.02363068
eco_gcs1_t02836	91.0797432	81.02537174	101.0448259	122.303673	105.9475232	81.68598099	126.4249153	145.8675511	116.1789214	118.3880215	134.251211	128.8001322	125.2657294	122.4532102	139.5597612	63.45503489	107.6780199	75.17352203
eco_gcs1_t01937	177.362268	150.1735916	199.1960221	117.2229478	114.0422338	101.0257388	100.1696709	128.6109321	94.87930031	93.54717341	109.6623362	95.88618826	80.06159641	98.70498749	91.17132845	139.7391488	187.3789646	215.4672662
eco_gcs1_t04669	278.843798	253.5425855	342.7106191	248.7470463	279.1300209	233.0264056	333.4508287	353.5832005	359.6682992	306.4908782	320.0642742	376.3697352	379.266677	336.2069521	339.4063502	300.9098652	412.9400179	385.1191155
eco_gcs1_t12174	3890.766669	3070.05026	5489.83423	4715.382616	4768.959274	4966.390675	5169.758893	6421.052812	7419.158743	6074.678308	8041.425971	8781.810971	9096.581204	8536.513584	11096.07491	5106.464809	11465.85185	8425.447026
eco_gcs1_t08611	743.2743842	626.1592414	902.0523578	722.6330392	742.3214229	618.0312474	693.1340244	874.8968124	765.7268574	696.4414445	907.4987146	770.3580545	749.7909793	734.9486602	899.3970991	420.0389644	726.3455436	692.7259117
eco_gcs1_t07683	4.380969963	12.29077486	6.771463908	4.494292725	7.153770257	8.977553656	5.25294695	5.587196434	11.39779785	10.68258537	19.41706075	11.24961827	6.734645682	17.56139726	12.48425682	11.58755451	10.10641831	8.371854211
eco_gcs1_t01851	21222.42273	18165.42461	24283.76146	17296.34453	19933.78014	18378.34174	15410.32428	21423.24556	21501.49657	16278.07526	20267.27608	20798.98249	19408.72478	20385.31237	20757.86292	9748.279112	18814.69591	16457.74282
eco_gcs1_t09249	416.1641268	319.9694372	267.8098447	298.1607379	258.0250386	176.9175749	242.2180712	204.3501768	166.2295737	201.5215693	145.7243782	155.3484751	159.1761482	145.1355302	161.5157899	648.0572372	525.9643202	627.2837676
eco_gcs1_t08580	79.53497701	69.37958787	58.95248145	97.30162021	83.65913863	67.17467638	100.1537727	98.46065429	74.60988788	89.46988286	92.52626085	75.25627501	85.29473298	82.12938279	77.42045786	41.68604305	40.27138627	37.87856356
eco_gcs1_t07777	424.7120626	319.6828015	608.4603926	356.8483995	282.3046528	409.0632426	342.396917	459.874088	370.5047045	282.9198351	396.3841563	343.6957476	290.302408	313.1317669	357.4054253	59.56301014	183.1240775	124.0900619
eco_gcs1_t10004	132.8906491	102.2259983	74.5769835	229.3688897	178.6749015	116.0534714	194.1979072	163.8123304	148.312956	202.8408461	186.1801394	132.0733931	187.8368537	120.8439895	134.7136013	46.96865551	36.2762044	33.6244838
eco_gcs1_t07786	327.4223524	231.6409568	260.4137478	304.9153024	223.5857148	213.5593058	292.9678049	264.2752995	217.7269973	283.9544293	257.107748	249.0411575	325.520529	245.7172205	239.5923292	513.3961725	639.4274202	604.1769394
eco_gcs1_t03755	6.687168226	4.227163294	4.401206313	6.073484645	4.063461731	4.241174654	3.11893124	3.085506426	2.781080613	3.08197561	3.43505309	2.683533739	2.42776795	2.435309284	2.496485894	2.884572735	3.289188023	3.68272323
eco_gcs1_t08041	1222.511204	1018.827752	1669.122402	1147.304681	1056.938286	1213.870238	1103.772678	1680.061659	1625.782334	1104.197793	1708.38549	1600.605549	1058.675084	1577.700735	1523.07933	785.8113291	1336.863873	1348.111837
eco_gcs1_t04521	4.642704379	8.721524054	3.692410862	4.421929774	6.277951042	4.772384529	7.009727583	4.520734949	5.125679995	9.97056729	7.359605494	5.86657414	11.70578419	11.28239354	6.632772593	12.00156991	4.800410098	4.214452463
eco_gcs1_t05897	202.4225899	149.3191308	194.54123	213.1180749	185.6920163	153.3217804	167.9004304	188.9438264	150.5747253	137.9677109	137.1622393	121.0308793	116.1489206	112.7219586	100.9751384	89.43298629	92.07986916	97.57545877
eco_gcs1_t08415	1098.191223	849.32139	1111.192734	1385.794747	1047.305296	973.920361	1433.401105	1610.980342	1642.346725	1663.028775	1747.875702	1969.139756	1903.904902	2000.02423	1959.171915	2062.453987	2925.091656	2893.224296
eco_gcs1_t03380	6.377077832	5.060269657	6.684542904	5.371460426	4.149474797	3.883399568	4.076969037	5.787656092	10.04140156	5.693332965	3.762209157	7.27168499	5.028980256	10.99646506	3.432981045	4.738498949	5.66578644	7.571377151
eco_gcs1_t11045	118.9783106	116.9181464	122.6590761	136.1768206	124.0170614	112.9110134	128.9970904	99.84927763	132.0291291	127.8837573	116.4323403	115.8719651	164.1274565	108.5199102	149.9968043	232.976122	201.4651214	245.0012362
eco_gcs1_t00614	6.548669247	11.08338725	12.87156379	10.51937927	7.290579726	16.73371278	10.92523718	15.0879188	21.06462531	11.06852919	16.08368852	18.0000565	9.038594191	19.9321234	16.56744567	15.16668435	12.54517003	15.25227862
eco_gcs1_t00798	622.1102297	430.2176665	472.0824137	369.3331459	353.8161859	269.4140559	217.4536345	248.4753143	192.7381296	161.2012678	161.2351115	131.1506748	138.4085408	103.420395	102.4596016	29.13292589	29.48124281	27.76450736
eco_gcs1_t05624	275.1888178	256.2194845	226.0239106	298.242072	263.3606867	219.6970177	294.2902778	216.7107486	222.2173941	290.3677599	218.8195682	226.6616124	313.8458862	219.2758533	215.1448749	375.8338044	246.6908863	292.5841569
eco_gcs1_t12450	641.5108625	1374.88063	238.3132644	848.7956593	2188.119033	206.3653107	1236.576905	828.4787207	348.3863351	1060.502307	788.8527553	375.9238545	1096.742809	441.8950137	274.408442	179.1910725	107.7581645	60.52217535
eco_gcs1_t10241	8.766922265	19.8581169	11.89451989	7.076241225	8.856153611	17.50207578	10.46425761	9.916385177	13.36618898	11.37123403	12.09689439	13.5753379	11.47146491	14.94803437	11.34357394	18.69824447	9.965157196	9.932192799
eco_gcs1_t02357	2.331970188	3.295890705	2.304700676	2.425453963	3.290145255	2.235510962	2.317915759	3.062001528	2.993107289	3.561815475	10.84150706	3.537099047	2.909448513	2.239599151	2.919709893	3.29556877	3.379863195	3.365345144
eco_gcs1_t04864	176.4581836	129.8183306	122.9209046	259.466788	223.9760899	145.4688204	312.138825	262.5457396	232.9067971	322.6023472	284.7183321	258.7581459	362.7228504	285.4152564	300.8744708	163.1846868	198.6943642	148.3296611
eco_gcs1_t12134	44.03255887	40.30253242	29.5460202	35.72591512	48.57692377	60.98847063	34.38369354	26.65676036	24.94903985	37.42491784	31.62967029	32.68537909	38.91192214	36.03681741	41.444137	38.19976931	41.28392403	39.14192536
eco_gcs1_t02227	6.509474849	6.481881442	7.201572129	5.417726282	5.455793024	4.105781466	4.954203253	5.449571514	3.309949163	4.62639531	3.576491432	4.601641267	5.10793544	2.864197848	4.479151717	4.600213996	5.329741926	3.947535451
eco_gcs1_t04917	4938.536537	3529.126405	4359.779084	6230.966086	5259.927509	4207.132405	6526.864597	6064.102888	5954.207853	6841.134372	6612.487467	5874.209262	7700.842809	6186.254278	6155.121543	7559.852308	7602.193913	8059.998896
eco_gcs1_t01655	464.9627896	373.2245122	390.3642176	365.3461593	384.4905893	236.5708998	297.3670861	293.7180486	261.0466472	337.1921537	894.2855386	253.1878086	343.5907464	241.2355422	266.6783935	350.1326879	429.7126462	385.0073972
eco_gcs1_t09457	5.817057563	17.16460723	9.026662824	4.552185369	6.794029126	20.54458225	7.160298855	6.265023182	11.07720799	8.725701515	7.50576107	12.56845559	7.805073997	12.64370514	11.13249679	20.53863323	11.18397386	12.52405566
eco_gcs1_t07083	1106.462447	851.5495269	821.8758254	1411.41321	1378.488355	828.6536761	1639.49446	1452.785017	1168.402488	1707.892759	1381.700787	1207.829338	1718.486239	1168.040019	997.3112057	594.2689864	609.5039196	533.6971476
eco_gcs1_t08024	50.70751173	48.12122363	78.62258535	42.54261902	46.53013159	45.7068804	35.4053912	32.48205679	43.76163381	28.06768887	28.88450598	36.03340786	28.77398628	25.07251124	32.77376963	32.10690402	35.06956577	45.44446184
eco_gcs1_t00638	41.43444162	39.14033605	34.65123114	31.84933964	36.52878736	26.4405328	34.78145755	29.37663711	28.42274464	33.52253056	26.43094545	29.69440581	40.21015903	27.94458247	30.97861651	45.27200357	37.092361	49.16636089
eco_gcs1_t09985	74.10326741	87.37042495	98.95387252	102.7854307	104.2582546	101.3326954	111.6343943	145.2636446	133.8024148	112.338456	140.2745935	141.9450229	121.0058053	156.5915047	137.8729962	61.29020711	81.39519908	77.2698128
eco_gcs1_t02791	5054.148895	3959.201364	3698.718984	3559.286449	2981.092936	1855.971673	2041.815927	1891.764708	1447.689649	1671.842812	1125.157568	1083.23313	1372.768077	837.3274775	849.5798602	393.3164015	400.0993396	430.8182264
eco_gcs1_t01963	101.0617616	79.40479778	96.76330357	88.07967323	82.05659093	76.51829033	80.31003037	59.02532933	71.58395973	88.78780506	73.0984562	80.64980809	103.2519585	71.81227856	92.646566	219.1765308	221.4618323	260.4630669
eco_gcs1_t10994	119.6457227	108.8645428	118.0159225	95.75281457	108.0851565	108.179422	85.19876269	121.7529043	99.81980718	73.63755125	100.2615978	93.98802486	74.30802539	92.86667277	85.16274075	73.88220395	86.72533863	81.51690322
eco_gcs1_t00452	873.8404277	683.5181181	807.543946	889.7168194	736.680289	663.6705564	975.7349918	937.6989033	926.7689878	970.6753646	862.0275533	907.9261329	905.8819565	915.1395436	946.0371413	693.4604158	805.5278286	838.9727748
eco_gcs1_t06713	18.2092766	9.789763704	7.608555394	14.80638396	14.01767498	10.0398941	17.41902204	18.6071642	8.469515668	14.68290268	11.29163014	10.98977643	18.68148769	14.8137514	11.7798083	12.83917472	13.30380358	37.78110189
eco_gcs1_t06075	11.93709281	10.82268216	11.91650312	15.00049258	14.412455	17.49503522	15.41502737	12.50567366	12.39585257	20.82564946	10.90915512	14.28451319	13.93142533	10.24296878	12.08184596	21.35291874	16.19274425	21.5212357
eco_gcs1_t10958	16.88597392	19.56791981	16.5973019	16.45297014	20.27116049	30.90451845	27.17413688	28.95273881	42.72435836	26.32922745	14.53810291	38.90040217	21.64125637	51.90075373	20.24079863	58.27689835	22.74808052	54.71112273
eco_gcs1_t05277	17.10354607	14.2680727	12.59966406	14.731803	16.87899477	22.21501232	14.41141962	15.66773969	12.98515233	16.74307828	7.330107353	16.0598719	13.3637701	11.67453726	14.15291056	13.94693901	15.82925777	14.98870153
eco_gcs1_t03987	2.957969733	7.795776603	3.738406593	3.377388669	6.30585349	2.463434808	4.691836705	3.621163152	4.823447375	4.418292189	3.309351092	6.25703718	5.813116101	5.676908628	5.233797668	9.449649068	3.449356302	4.961395157
eco_gcs1_t02931	11.75645679	10.21518607	17.13129749	10.30196734	11.63797251	5.47860001	11.12918188	9.490405453	9.41033662	13.77769157	5.622859667	13.75208	10.82138193	6.495024107	11.19885633	8.058711782	8.146982533	17.37143266
eco_gcs1_t00833	11.36556261	13.62297524	12.30385138	10.30596342	8.195400366	17.69447068	8.582470577	8.974937177	10.43695239	9.494800446	6.348336071	9.246185131	7.448186122	11.17411883	13.22929516	16.15211316	12.34342044	9.942040026
eco_gcs1_t08072	1034.279078	858.4101269	1998.319955	678.4112339	683.6092481	1109.138911	537.3291906	1022.342866	1202.020332	567.1697986	1069.103725	1011.279343	589.6025793	1041.618554	1119.151745	820.4114224	1668.451876	1707.002332
eco_gcs1_t00608	25231.30364	19003.9135	20265.9891	25655.64108	22635.06289	16924.22563	25266.70284	17928.43351	19145.56677	24293.57175	20139.27665	19166.79931	26186.93715	17435.32142	16585.89728	18675.63813	13933.47844	16565.7299
eco_gcs1_t02421	260.8462679	194.9967905	341.2500004	318.0461613	260.3789563	328.5824263	321.6409045	478.1958805	447.5899206	289.7564202	484.7197238	441.4379123	344.3721007	431.6937326	427.3269304	158.3871356	299.860697	278.1030788
eco_gcs1_t10941	3029.556874	2580.15792	2986.545916	3191.371966	3029.080196	2187.913536	3084.819012	3189.304589	2936.030212	3041.841018	3115.707926	2954.753194	3239.402826	2970.297036	3395.859893	1588.847643	2052.855729	2034.085436
eco_gcs1_t04351	308.7883496	273.7350064	263.4780314	384.2552484	306.2905204	230.6942546	421.7574953	387.8273001	334.3873864	461.6031285	409.130193	356.8048633	514.6399819	394.3532693	344.4808838	782.0597585	818.2580186	790.7182024
eco_gcs1_t12425	47.4935801	42.51504685	57.14788456	39.80612665	47.65362526	46.39591541	39.2801985	63.64782727	52.62974498	36.53212849	54.03647328	55.0634025	36.57000417	58.12664791	55.61966733	92.57767498	156.5366299	194.2578789
eco_gcs1_t07510	62.6477164	57.90812513	79.84121285	79.76640246	75.97554741	82.12029985	81.92715007	121.6919708	97.65831968	89.07516156	117.9015703	124.4695598	109.8699956	129.5519518	129.9735262	56.47330952	90.85488058	90.71642147
eco_gcs1_t03159	1188.742776	918.6329489	1747.820579	867.3686888	757.2505581	941.0347941	948.6561557	1173.767111	1356.574265	968.598247	1183.424797	1406.13708	1054.995484	1619.686308	1268.08428	2069.60995	2989.639529	3145.100102
eco_gcs1_t01751	32.99847214	31.06201144	37.32176596	24.00877692	26.55700925	29.04051774	18.80987553	14.57759167	23.90189016	16.29179612	13.05068661	20.80718136	18.42384116	12.60405238	19.14343101	26.27904416	22.58172673	25.29895643
eco_gcs1_t00326	3.25543975	2.198244719	3.188603448	3.092178487	4.656533662	3.91906725	2.917088731	4.205960481	3.991065968	3.117466711	3.125223489	3.791396371	6.025548766	3.641269011	3.529312657	4.46360666	3.065674652	2.089194956
eco_gcs1_t09329	16.58739866	23.34376203	21.30255324	16.43149729	19.13553001	22.42980803	16.23199362	12.87460497	15.17473414	15.35814642	13.70750965	13.67420009	18.7533911	14.96140719	17.69442158	29.77256562	21.78276496	27.41280194
eco_gcs1_t03738	14.67767687	10.53547116	20.27770341	11.2050681	14.98462725	9.953770012	12.02556296	8.205734395	10.79701216	9.685459384	3.193442727	10.15976625	11.03179714	4.875517386	9.657639997	25.92810209	24.42615775	36.71482532
eco_gcs1_t08630	12.01989545	23.71039084	12.88027289	13.87262942	18.27802235	18.62134351	20.54191906	22.61140844	27.29756529	22.86160986	33.68624023	29.57248794	16.09073585	30.85382577	22.68610402	40.71630505	13.33962821	14.8719639
eco_gcs1_t04975	5275.880347	4614.968526	8182.40362	5957.725876	6033.687261	7586.725723	5904.756732	10249.62001	10215.03241	6668.048099	12317.65055	10448.67085	8013.817423	10608.9608	11805.64309	6154.978827	11839.85273	10951.30956
eco_gcs1_t05428	1387.255209	907.2276622	1299.273997	1526.608602	1225.307064	913.6455503	997.2866982	1057.95611	953.7663698	905.2087864	811.250733	757.4579103	776.6821138	591.1453405	658.3177026	407.5635098	608.5250586	759.5346538
eco_gcs1_t00914	57.81793851	48.4933786	43.99825681	70.70251032	71.68005636	45.71402167	71.34129362	71.94654442	53.11546276	62.01436459	63.60014996	51.3766619	68.933936	60.81026945	48.15664379	41.32481004	43.23300166	36.23035216
eco_gcs1_t10526	2612.214784	2149.590884	2229.199101	2050.588702	1964.489906	1233.404041	1417.540333	1254.276598	1011.386796	1073.480356	1021.275811	805.074007	1055.399253	763.6183819	793.4152106	721.3458996	825.2290587	708.2997685
eco_gcs1_t04219	8.492424419	10.71418559	8.088212928	13.30835704	16.55493506	7.18372306	18.1652437	21.63355148	27.26733754	17.77273789	31.39345077	20.01715951	16.10603093	21.43054723	13.63834253	10.46669481	15.94366281	18.79784957
eco_gcs1_t07122	2.094863645	1.250883077	1.938704189	2.012232329	1.291700605	1.604842594	1.407370888	2.124311582	1.817589948	1.055646167	3.266146241	1.769631755	1.400767935	0.954208341	1.891535869	1.524180184	1.861805842	1.715618044
eco_gcs1_t01037	33794.7528	28220.54248	34870.3208	29439.26641	24809.05339	27080.34078	27129.43813	26731.40704	28959.78331	26740.6899	26908.1187	30554.20688	30588.70772	25618.17238	29975.78711	24982.77829	31381.10235	34514.45946
eco_gcs1_t01747	14.88066854	23.4802352	20.31763001	17.0830516	17.58176074	27.11111267	22.20283627	26.65279321	29.34407256	24.52936081	29.76906245	32.94864044	27.14405357	39.43579603	31.40279878	40.46444773	35.60161133	46.78050384
eco_gcs1_t08419	401.3112627	277.9826229	481.2251586	556.0472464	441.6982491	441.1954254	672.8409139	923.7429628	938.2279253	785.0318062	928.5091201	1039.109951	784.5451507	1106.8966	963.8737878	738.6816033	1102.410018	1243.979039
eco_gcs1_t07102	55.73142001	47.38428288	36.75395604	40.75244045	36.2528675	16.42598864	34.84163824	34.06692585	27.00491906	44.27404075	27.46686015	31.3999293	51.25820965	28.54956713	27.65501404	41.31393117	37.84991221	53.07692605
eco_gcs1_t02843	406.8578031	344.1329351	446.9034507	510.8748786	453.6251645	402.8680633	513.8471142	634.3577911	482.9388609	462.4972152	574.5903566	471.7251654	452.7203773	486.6117067	378.5375298	224.1753684	306.9464364	307.5477831
eco_gcs1_t01806	886.8714027	764.4242185	468.3012813	612.7296366	663.8737717	273.1062514	430.0754714	482.2681629	246.9018879	341.921395	308.9423153	208.7042603	247.8146535	210.4455115	167.0916964	117.5563259	98.09325878	114.1857764
eco_gcs1_t11723	92.51039686	97.69208917	97.0962799	84.70851358	107.1410302	79.70378098	88.66298968	94.76372584	81.8777756	138.2694269	128.012204	91.15600459	184.8373579	151.3674136	123.2847999	221.2029667	332.282402	235.7386449
eco_gcs1_t03070	110.9242306	88.56052446	128.4154327	92.80516036	81.78147759	76.80109844	54.24619875	63.62999256	59.97857451	49.23071805	43.86817232	45.63767892	39.26880491	40.52616761	52.15213512	60.31918206	85.92121262	110.665636
eco_gcs1_t03407	77.81869974	65.46211348	74.74275318	94.63203278	87.09146941	74.57504966	87.07529046	96.57788858	71.22060548	92.9899239	83.65297368	74.71195902	117.4891033	79.83806815	102.0180445	120.3225302	151.0979847	163.934753
eco_gcs1_t07728	134.7047168	116.2184765	201.7513098	91.61932352	99.84914657	151.2070509	76.41376759	103.2526959	116.0720905	81.98391951	114.7781818	102.1088343	74.74109433	99.06367742	117.0609397	101.4633794	178.2225394	178.5116099
eco_gcs1_t05528	18.07597251	30.49781464	33.21200294	16.97782402	30.7548155	22.73334948	20.0198276	25.11924459	34.37371574	22.52504587	37.05381447	46.54982363	28.16594449	39.24172569	44.39634626	27.74702442	22.0883867	27.53838043
eco_gcs1_t08481	3688.800494	2800.083849	3338.436964	2859.719862	2843.330378	2343.327929	2115.190563	2621.739426	1420.416994	1789.704887	2322.562904	1745.943485	1723.35696	1702.014187	1683.223198	1284.953207	1732.141523	1820.239453
eco_gcs1_t01461	116.6324206	128.4140421	75.75927852	125.5288153	143.2997111	80.8294281	109.2188315	148.972492	78.4990323	96.83802807	121.4994788	59.23117542	84.11495582	91.44709946	54.25170352	29.57719099	33.6623138	23.20279944
eco_gcs1_t02039	733.5234453	594.7731493	1286.538387	459.1107398	553.039814	640.548271	254.0770695	546.1031141	439.7174089	172.780577	413.7785508	293.2829729	122.5863678	291.9265942	240.8549321	81.42292692	210.8040413	277.0307424
eco_gcs1_t12160	44.7769227	72.97896097	61.42231605	44.64610292	55.02744728	94.7578112	55.86252899	64.42089592	84.04015347	54.44703696	87.47662234	83.91506578	58.28010206	93.63938342	81.91359177	100.1967012	81.61543431	88.3440759
eco_gcs1_t08786	11.97233143	10.81222612	7.926574948	14.20548298	13.34451787	17.67820419	14.62108822	9.532919191	9.199435397	19.49731281	9.02554713	9.759813515	15.08806867	12.04025206	9.653675966	16.95267882	17.82428195	8.593879325
eco_gcs1_t07201	196.2435454	228.7384627	198.3736305	221.7453155	203.6906084	161.2790403	189.968283	181.0283719	228.9975248	171.8101276	218.9362083	181.6386353	217.8016427	201.5804047	159.5324635	213.802262	149.6801593	128.1471054
eco_gcs1_t12158	1159.626461	1088.368156	929.9101246	1866.578285	2099.555286	1160.106174	2334.320307	3131.112635	2046.802766	2727.396328	3342.516307	2322.405479	3128.885746	3084.285883	2237.575122	1390.132288	2587.775808	1713.910185
eco_gcs1_t09799	46.85329083	41.28930889	60.64948442	56.96736206	48.15485824	52.1559545	57.24533489	76.26602131	68.14474143	53.83080579	86.83516771	76.54893656	59.47092912	72.38915459	63.90467366	33.62466349	53.17349029	55.75664354
eco_gcs1_t05139	197.0005519	170.1212434	249.2677154	239.3601699	199.7308045	242.5065689	243.7233491	373.0897904	351.5273231	215.9681419	281.3671385	255.2347742	119.3973859	202.8197087	145.8565897	89.42597041	110.6661579	131.70781
eco_gcs1_t08130	17.31537583	12.91010475	12.77833617	23.12492846	21.47413337	21.01988079	28.33610505	20.42245251	22.78442338	28.84648044	18.71098493	25.81862841	33.30111047	21.05601939	26.52758869	37.83711822	38.06199183	34.46509249
eco_gcs1_t01104	35.41685244	30.94305319	32.1120996	39.17516526	67.54386889	25.79221922	44.05330842	36.29343985	31.61167868	46.80556169	29.11835726	35.3202164	51.5853801	36.65135656	37.30474665	57.32916139	40.69000823	43.27258042
eco_gcs1_t05234	153.6185576	120.5044428	304.6511228	148.7596837	154.0681896	208.6069596	118.7528926	144.2692589	198.8312928	91.58412541	142.7107781	149.8268239	108.5111645	113.5617146	137.2973179	91.95421659	128.6217067	176.9374077
eco_gcs1_t04814	14.150935	14.74943735	13.46962629	18.59477221	17.70323333	10.38235508	19.81090981	26.30358383	20.72457493	12.78867906	15.68922562	15.45192875	16.00736656	18.41136388	14.30142625	15.92781516	19.27337161	15.41899064
eco_gcs1_t01958	10.07629926	12.36745793	20.65033524	9.455017428	7.26548185	14.19449769	7.004200951	11.83121396	22.8564053	6.46048953	12.88239318	13.93681326	4.920367215	16.10884187	9.630823611	10.26787003	5.694872225	6.016244242
eco_gcs1_t03343	668.1028678	409.4296078	490.7736287	1146.898936	1177.576525	904.6231959	1735.581749	1610.191679	1535.996661	1737.932443	1829.944159	1751.434161	2535.550195	2149.956065	2500.705918	4531.73938	6113.80941	5974.263673
eco_gcs1_t04085	201.8949279	165.270657	208.9755535	199.6754535	179.9019121	169.6771024	183.3177394	181.0126412	202.503531	186.1978926	209.4054995	199.365641	168.3457161	154.2874199	172.2235058	65.1357273	87.46796818	92.88646476
eco_gcs1_t01529	95.80515075	83.09986252	82.5310209	81.49929909	75.41990842	64.2620175	89.25429422	87.58865712	76.17314793	96.43811662	81.19371216	85.93293347	90.0842241	94.53634068	68.86450423	118.9101373	106.9809601	133.073623
eco_gcs1_t12117	60.27493774	78.96938869	60.53419846	56.98637682	66.51596936	63.55010282	58.46059189	56.54457348	57.2122789	76.81010984	67.78314714	57.21497978	64.60476984	60.9433839	64.49068163	79.09512048	67.80580469	60.46023982
eco_gcs1_t08891	15.79359117	22.86472209	12.44991305	13.40629696	24.53120099	30.72623452	18.57726772	11.27403864	11.91189583	18.31717637	9.073040417	15.04944252	16.20426909	12.58395011	23.8800342	22.46520547	15.19032928	11.62835193
eco_gcs1_t06684	770.7719078	651.8730675	829.9960224	526.7533759	504.1326213	473.5532067	517.1258045	598.1431262	619.0152189	550.7879168	606.644799	616.5104279	643.0732698	578.1874891	692.8384949	1168.380268	1660.070087	1867.043163
eco_gcs1_t04588	321.5951645	281.9217259	403.9417033	313.9388096	297.2668994	325.1711694	274.7939309	428.00442	424.1130987	277.4635626	417.7106234	407.3095493	310.9067315	441.2968469	371.1268307	305.8386161	365.6213504	428.8908912
eco_gcs1_t04054	935.7637905	797.582185	723.9847707	1171.664053	902.4984008	667.2629143	1174.232329	820.657532	795.6354541	1117.325032	794.2719533	819.5760896	991.1838985	762.7078197	642.1563218	369.8860146	437.591115	472.2050678
eco_gcs1_t12205	215.4806882	215.6665667	209.5955711	180.8247874	181.2502863	162.5938127	167.2517765	159.2457724	163.1276655	177.5479606	179.0949524	166.3751166	241.5426424	184.223046	223.013306	557.2497831	562.472814	558.7714875
eco_gcs1_t01015	40.49811869	38.37094754	29.04982483	41.24294671	44.67205031	19.98671037	38.53639561	39.34799747	23.20499214	35.36324838	28.84894595	23.41458706	37.62110293	23.79670865	25.6709115	5.259361346	8.656938352	6.084935995
eco_gcs1_t11491	32.22134247	35.14948153	25.6261021	36.90607878	40.89113499	38.32238751	42.81966243	43.8020701	37.91326501	51.37187503	43.57500064	41.09637696	56.13289929	49.64882347	40.1231786	49.87433293	45.10057602	43.87879986
eco_gcs1_t06805	474.307462	315.5578955	452.6967089	458.6307856	391.0075791	357.0151813	465.4777419	470.2983749	477.8827344	507.3709719	478.5781292	499.3255789	625.9921868	603.6316101	597.8477435	573.6007278	645.8843082	790.6824168
eco_gcs1_t09505	727.17677	533.1873484	624.5148019	713.3451896	606.3431738	420.1178358	606.0335952	551.8284063	501.6167688	655.5427626	480.67241	500.781008	692.2478312	448.7698918	556.8340928	585.0014701	621.4438148	659.1552414
eco_gcs1_t09429	4.77031807	18.32006141	5.984113455	5.451400684	7.779714403	23.38174517	9.573954411	4.585701009	12.18625309	7.432671232	9.360943877	11.95355453	10.18541098	14.81506344	13.09610583	24.92996821	13.69778533	10.74830148
eco_gcs1_t01659	73.02136925	59.04318068	96.96811337	76.95142702	73.40454659	74.9547694	72.83011639	117.4481416	85.20098421	66.24311956	98.52279852	97.23512856	66.72774168	97.65988607	80.51627548	56.11994251	100.4319092	102.8967131
eco_gcs1_t10867	13.54650608	18.61160607	11.98618428	16.3601857	21.29755406	19.74721423	23.31262407	18.94437188	16.68580486	21.5210907	19.92012397	17.91225623	19.55918215	21.22658128	18.22412808	20.94841698	14.40438215	13.23333315
eco_gcs1_t04925	2997.895283	2505.962447	3205.411183	2705.637226	2190.204936	2292.893195	2724.006525	2751.867459	2872.447407	2541.818699	2362.078132	2801.823744	2834.200627	2577.9159	2774.70015	3769.851824	4207.865515	4856.062924
