	t10	t10	t10	t20	t20	t20	t30	t30	t30	t40	t40	t40	t50	t50	t50	t90	t90	t90
eco_gcs1_t11284	21.30480974	14.92827355	27.31781153	54.76633037	48.10468544	35.78093642	47.07706096	52.87873275	17.16133928	60.61679838	21.03106748	11.90631776	15.72590675	21.1699849	17.91215574	7.626246609	54.80463866	25.45819248
eco_gcs1_t09826	17.87958055	23.70500273	24.18684189	30.77589672	30.80301678	22.42453396	31.04516448	27.94137654	26.46536692	33.26453754	25.30205617	17.30101311	22.16228659	14.73742103	20.69450848	19.07133568	34.74763792	19.22476994
eco_gcs1_t01676	7.003008284	5.9814551	3.007725261	9.317424461	5.181725217	14.69298003	5.088981745	6.950566295	4.335861812	13.11587809	9.381059833	3.880571001	9.384775125	6.342633347	6.233851175	4.984231703	8.134877939	9.174126384
eco_gcs1_t11530	31.75484383	24.09395149	23.14604383	39.65679405	23.81109274	46.31798705	34.82480733	29.11188122	28.5417097	56.03646321	31.98753753	20.48673997	26.96186911	41.77606439	26.86701705	20.32740094	37.13013768	30.55162063
eco_gcs1_t00982	216.2163817	177.7388289	131.9936308	128.2449195	163.0393641	115.2953962	155.5869062	136.6169493	125.8424994	131.8966312	118.3620763	116.5883794	189.9351042	280.9813646	120.6178493	164.3087562	111.6387197	119.184874
eco_gcs1_t12516	5.434659039	7.635909866	5.022232375	7.109263428	5.965577758	10.44603694	5.293545614	7.12121896	5.096828716	9.611798776	6.387513104	4.016787185	12.13250894	11.48298643	6.994356533	7.714778394	6.232690963	9.785461663
eco_gcs1_t11548	47.21794877	54.82104437	54.26991782	50.78812782	45.06633005	47.34443008	60.85157293	48.79154315	43.08611941	51.66098509	35.82905253	37.15152332	58.09007219	36.66846317	42.33312704	46.90921382	48.44715439	50.30947557
eco_gcs1_t03530	13.61188359	16.20145979	10.94837047	20.52069003	20.11725388	19.01075815	20.91029842	15.90942978	16.91775819	19.35599965	17.14476657	13.02982625	16.35621455	15.93020304	20.55496574	12.45366782	31.8565768	16.29957065
eco_gcs1_t10577	4625.464462	7730.378758	3359.750404	4355.453328	3170.764158	4038.794108	2413.03099	3073.066683	3176.183415	2834.660703	4925.303048	2891.629289	5037.041117	3815.057154	2998.588599	6698.407603	2946.808594	3444.331377
eco_gcs1_t04274	908.8069197	960.2314643	981.7201548	635.458813	644.2712611	616.0880292	645.5277876	628.5271298	731.5405366	473.7807416	596.3661522	706.6827302	688.6151684	2329.734002	607.7701837	654.1661386	470.2465347	493.4382444
eco_gcs1_t00185	9.95605177	3.730306058	14.99891902	19.84969558	16.89689841	31.39040036	19.54979849	14.37713261	14.99790877	25.72561044	5.721925462	16.13516323	6.532011218	33.10927787	15.33081311	8.993271492	10.71608862	26.97592571
eco_gcs1_t11664	54.69061346	50.08240719	51.40167563	47.2662097	45.4516898	45.46886928	53.57562469	44.33802682	48.47970856	43.94278423	52.83780547	37.42526547	49.77239643	56.09877928	47.7656557	41.6722746	56.68382866	55.57534598
eco_gcs1_t07149	14.73987719	12.80833241	13.45259072	14.35116838	10.4732516	16.43962127	14.96500438	11.62177373	10.97848576	17.83292284	11.33637507	9.965666006	9.969364662	41.55603575	10.56233926	15.1848967	12.36436315	13.8140762
eco_gcs1_t05890	65.87938635	62.93204783	60.73878302	55.70542551	50.49945968	64.90024977	73.09811743	104.3317091	80.28932829	63.69245484	99.95742564	59.71067104	86.55560838	270.4087266	73.41229828	116.0791501	81.49160218	61.15489508
eco_gcs1_t10159	55.36918099	63.95933665	28.80030386	52.30860112	48.76532805	37.17820242	48.16660548	33.05214655	39.73555997	50.74473031	31.8861749	35.544519	59.53720253	66.45652713	30.21893573	61.46001918	27.58896739	31.59322572
eco_gcs1_t00204	2703.101845	2119.983128	3081.249565	1668.546564	2028.519246	1663.331807	1724.1019	1865.63936	2185.473898	1172.36936	1693.340068	2352.950052	1831.106361	964.9103557	1955.834856	1656.689417	1401.020413	1772.388712
eco_gcs1_t00963	1577.656599	1591.674767	1527.620686	1013.998868	1087.422765	904.8887619	1016.159843	964.4725017	1019.77102	1085.864441	913.7384943	1180.674648	1023.143972	349.8614973	922.3573981	1108.284376	827.6460886	1060.491343
eco_gcs1_t09294	330.8267352	313.4992542	384.9074335	233.6527978	385.7344993	389.767962	261.5326196	359.6756951	414.2983238	185.1002783	339.7943274	380.9340639	241.0753148	774.5664451	339.1128271	206.4707335	229.1726893	246.4243746
eco_gcs1_t01835	20.98049566	21.05232342	29.38611465	27.31950611	17.82525593	30.59665953	55.96250168	28.63006234	51.66283019	59.84826471	30.95123461	83.27814505	71.62403435	38.22850718	72.47428159	76.09156567	84.71954604	69.20603941
eco_gcs1_t09702	627.5415044	464.4594357	587.1494611	434.8960567	505.0156654	408.1627599	440.7411461	529.9673722	520.7102593	360.0822849	459.0013943	542.5545571	463.0210206	251.7430531	491.4436906	532.0595669	446.2270711	420.5458063
eco_gcs1_t07715	56.0515848	64.69605437	61.85315081	60.35157681	85.14503136	70.34801551	76.19208132	73.39796633	87.2169549	64.81696452	74.64002031	80.66330513	78.55910426	331.9178152	75.68176978	94.10970362	93.27913048	59.53667371
eco_gcs1_t02714	13.33056615	12.06598708	12.04085806	15.81447121	15.90351939	17.20210218	11.25460715	12.30397806	11.19202551	26.94566744	7.52947192	8.997173836	9.424443261	8.84533774	17.01261411	14.69972255	11.87317321	12.47690839
eco_gcs1_t10793	251.9616001	225.3369229	317.7381255	239.8820859	258.7112814	378.2625674	318.2618613	378.7851061	542.0718917	296.4876951	372.0201368	579.9475193	363.587971	1155.380407	502.7501599	433.4484417	369.3045401	352.0696142
eco_gcs1_t05826	61.05206249	46.27406945	58.67970975	56.49547711	63.12874323	62.02625111	64.04217042	71.36984513	71.97456131	63.90131538	67.56408291	79.45051636	81.77385012	118.6927606	76.40916789	97.53535941	77.00179442	74.73980107
eco_gcs1_t10416	651.4767514	711.4836397	658.130437	424.8895633	528.7649539	577.9904031	416.3785401	475.0349145	620.3307503	384.3738502	556.4615435	528.5996333	557.9752302	958.8108531	428.8105314	646.6854823	358.9758185	477.7103838
eco_gcs1_t06618	46.36456417	43.68111704	57.00485664	55.65227342	40.4257914	50.74167865	34.73304143	36.44963076	45.31689725	70.63253052	33.3313422	45.24526158	46.4304912	33.19665141	47.88027168	41.79292957	43.14002223	42.86816071
eco_gcs1_t00394	49.6208269	60.15400324	77.9987782	46.87880126	47.30201329	37.47419227	46.82350417	55.67900353	55.90209245	32.64556076	41.87776169	58.93191966	46.12316584	24.44365429	45.23981113	36.92240944	37.6247995	41.73834765
eco_gcs1_t10490	13253.00588	14731.60493	13922.07445	9504.024804	13411.46594	10475.8293	8486.334938	15625.43376	12228.12975	5917.696603	13802.16864	11382.40907	7151.15599	22570.45251	10223.83434	9093.703126	7155.836688	8592.378317
eco_gcs1_t08450	261.6783216	261.3256828	262.3001068	142.00299	200.948404	139.4950848	159.9176218	166.9904855	172.8286176	112.2033357	145.7463733	177.1215284	174.3205337	169.4711138	166.2123227	153.63396	137.2678141	163.3379648
eco_gcs1_t04378	234.790428	167.0368173	166.9776447	148.847472	153.7226368	93.08291803	132.1360741	143.812834	130.8928109	99.75046416	127.2464274	129.7120288	159.1653235	408.9148502	130.4979742	148.9818746	102.9657635	132.1900814
eco_gcs1_t06951	124.0566685	108.9426621	133.2743514	105.2012694	138.0476378	105.2930751	120.1299324	157.2865174	160.8012548	134.297432	144.3247649	177.0888158	154.846989	412.1517236	179.0190975	198.4096735	156.5568105	151.0717173
eco_gcs1_t02573	62.27546037	68.96406845	92.47675631	75.67557688	93.20866714	82.60637359	49.25211442	83.57031763	59.31417938	37.25474775	74.80818067	54.37746341	44.23822892	53.13323649	67.15163775	56.87671466	42.14920178	62.21862295
eco_gcs1_t06169	3562.737856	3954.607275	2223.484661	2292.426883	3739.282996	1685.52976	1729.333472	3022.551104	1367.461139	870.6987739	2701.05313	1246.800788	1302.458162	4361.692611	1298.805243	1236.6561	490.0052069	891.4239312
eco_gcs1_t00164	21.91549521	16.87054051	21.05811745	44.05931322	34.26314095	32.46888374	33.17701084	24.51192202	41.12677995	54.81487107	38.01172019	42.53836101	37.54038412	15.80676658	45.59946564	50.16601803	40.751402	43.20937238
eco_gcs1_t05176	222.7598151	371.7040028	271.6342748	91.62428049	103.6917318	81.9094621	56.95228934	66.22455018	53.63780559	46.16681539	40.52336093	44.29033397	46.59128567	648.4347274	46.09146128	38.35310345	31.7168239	45.98963345
eco_gcs1_t05082	25.67226616	22.54710627	26.9045938	40.25538172	28.20402201	39.9161099	35.54180121	22.84118577	23.81005955	46.2109884	22.18060284	20.33911656	17.69625292	846.5601565	21.74754887	18.0987609	32.83677276	35.06719799
eco_gcs1_t07258	94.02813851	103.877917	105.8654952	100.408531	119.299912	97.8885609	94.57179557	77.4173453	73.99306929	89.61214038	74.93909564	72.06547171	84.81175685	68.6890112	65.94975565	73.24941733	75.34004102	83.52725682
eco_gcs1_t12103	13939.9642	15156.21996	19175.51561	12414.44747	16317.32531	19557.88506	13872.80251	18971.21128	22381.01253	11662.70374	18959.74038	23452.17095	12529.64979	34645.74364	21041.61952	16551.39376	13906.39397	15455.80232
eco_gcs1_t06732	48.21547676	50.83061256	66.42596854	37.42069744	49.0045325	51.98848001	50.42983258	67.68143972	70.09602084	40.20403668	57.47897107	72.46888109	62.86707268	130.3659249	73.24014795	58.2238975	61.51605722	54.31615615
eco_gcs1_t06694	18.15706818	22.1008336	18.88424856	40.88942057	31.03768957	33.70550282	39.40517722	21.36974325	22.57982377	46.69781468	17.48324938	18.86911345	16.95377437	29.25531145	22.47094614	14.58679951	37.09210926	18.91157281
eco_gcs1_t06265	50.12448784	43.03693588	33.75775588	56.6427654	38.5504591	30.8162785	27.76527927	30.44955992	36.48692072	29.56270191	29.57081962	30.25867107	46.30990969	321.8348212	30.52699423	62.45884478	24.58797272	25.65793794
eco_gcs1_t01864	25.20152691	21.75105664	22.55866634	22.8934669	21.68939439	23.63254138	22.54850449	24.90164456	23.94486161	37.78462727	20.70016215	25.8750945	22.54550477	16.81749726	24.8873311	24.92616809	21.76110717	20.24853543
eco_gcs1_t08151	4.251609582	6.812294401	3.38725503	9.802346182	3.972450463	10.23285942	1.242541814	1.21992008	2.692784358	25.23074222	1.536024272	4.451174644	2.255664786	3.077081395	4.652737118	2.003915679	1.224428479	2.634799911
eco_gcs1_t03923	55.6256882	53.55024627	67.86642606	48.41427934	51.24909558	63.31702362	71.54994201	85.06309527	109.7493195	74.64738406	87.34950636	137.1705184	103.1606666	64.00765331	123.8074617	83.76102536	101.5741616	83.59053854
eco_gcs1_t02475	25.66212505	20.62869857	24.36606976	36.36232581	26.83940869	43.0385454	31.79082234	19.58758469	21.67365074	38.01738072	21.04360095	23.71800014	18.62478675	16.97682332	26.47507815	19.43050011	28.07121805	36.6330351
eco_gcs1_t08229	13620.47152	13581.70818	13556.50966	15429.85238	15859.85353	13134.2462	18183.29697	18544.06957	20737.74689	12616.94375	19357.90241	21073.72431	22530.8665	3941.757027	18709.88437	18705.07221	12993.75012	14790.28465
eco_gcs1_t05348	56.28748115	47.58300872	56.72956527	39.13548149	41.43905659	45.46831544	43.94110176	56.08322347	52.83493058	37.33307347	48.13831889	58.1514481	45.01032906	51.8502187	51.99126999	54.29153976	41.95993264	46.99639853
eco_gcs1_t11624	181.3879425	195.2983856	120.8993352	160.1388361	175.1512472	112.6097575	166.4980898	117.2299551	119.9599304	126.031333	103.0784755	130.1995311	184.1415502	55.46579181	134.3347119	173.0811344	126.6674723	128.9800888
eco_gcs1_t02678	21.77660648	16.0052516	21.4801823	24.65096663	20.4628034	33.2247297	23.66052824	20.30289849	30.65752784	30.23153247	26.23858129	23.43537165	22.95262738	31.10336572	22.53603436	32.7559857	30.17825289	31.48309918
eco_gcs1_t06707	7.752597996	5.375256386	5.42975874	10.0678883	8.33330788	17.7841318	10.6971815	6.145676388	4.881011913	15.28449016	7.698105372	7.285031692	6.325314581	8.151061042	6.087595426	5.881384714	7.481639977	11.62535648
eco_gcs1_t08560	379.1403364	292.1731187	573.9005907	388.7206146	405.0219429	479.2155411	481.8585871	418.3089947	741.2987301	394.522471	458.7828127	800.022863	403.3804528	33.62823828	573.4386862	367.7109179	411.5425127	496.7216729
eco_gcs1_t06143	191.655992	219.3300956	278.4011416	296.0595598	347.2660782	460.5255851	531.7855724	477.3326162	865.9586648	534.0619908	715.7858926	953.5486094	752.8507116	128.6674621	899.8554699	1066.897829	1004.647177	795.4576043
eco_gcs1_t01797	1579.778343	1658.091015	1492.573826	573.075351	1043.375294	662.5841901	502.6331471	896.1132947	621.6635371	382.5405419	620.0454811	662.025908	545.6885353	3133.59907	608.9366957	532.0008614	413.6449606	570.1104829
eco_gcs1_t04496	196.3716278	296.1699048	417.8824332	258.1018421	343.1153019	373.0060505	382.2368359	422.3950811	564.6023095	347.5643761	366.6197473	614.2267121	543.3880343	104.6327494	591.5290083	566.3428768	446.8800945	464.4195298
eco_gcs1_t10925	54.38864466	47.27614505	63.54315139	54.35709839	44.44192641	48.21806889	48.2825285	49.44445592	50.68566862	48.90757095	55.75560997	70.05479225	57.95795136	8.940057084	71.90453022	60.91948534	51.16498167	84.87184874
eco_gcs1_t07513	122.0534964	131.1372375	130.5409036	136.7457282	166.5937614	136.9038804	161.6493023	145.7871079	144.3501216	140.3255101	126.9633246	158.0048808	138.2865052	672.8070409	138.9483402	156.9323246	163.8706983	129.8461199
eco_gcs1_t00230	345.6852644	307.5076552	319.8023494	223.0703165	267.7488494	191.6738884	219.6913682	237.5868739	230.9871775	172.8281807	212.0436967	254.6887074	248.4792224	86.10579037	225.3256939	204.426785	190.2141989	212.3962363
eco_gcs1_t05526	23.73985944	18.6865024	20.3959354	22.038743	18.33299699	39.07131452	14.74436228	21.39643577	27.69211392	28.4522882	29.50988792	23.98626884	23.31770538	35.66175412	25.51088802	26.55017932	24.11846359	31.653345
eco_gcs1_t06896	1689.098815	2029.905728	2807.72652	1680.899344	2150.440019	2189.340255	2262.202302	2621.398262	3455.761544	1575.862517	3046.667081	3639.430364	2576.026155	266.4761404	3643.229378	2528.717816	2553.679686	2784.078394
eco_gcs1_t11682	728.4367821	923.0821083	216.2871037	475.5752704	671.3435514	376.2250157	490.5190289	254.9499913	462.3864253	313.6602658	299.6835089	382.9463696	446.4304506	127.5630882	222.0231891	805.798649	276.0606522	267.8651021
eco_gcs1_t09825	15.85167444	15.81674227	13.70567102	20.61654293	15.83066998	18.349779	16.15346216	15.45498699	14.98711179	27.34572909	13.20133486	11.08651647	14.67437973	16.3008421	16.6983341	11.22815016	16.70298301	18.90548931
eco_gcs1_t02754	46.20975044	28.23110314	30.83088427	49.30594104	55.45946419	41.43608468	51.94825212	35.2787934	46.04947281	63.36505481	33.85555324	39.88272031	64.38593274	34.93889943	41.23882354	56.18691567	39.62776632	42.1794894
eco_gcs1_t05613	35.80170167	30.02535843	36.03124613	30.73694334	39.18773123	46.03256412	47.76759215	50.71779505	49.23170194	36.89964602	54.72218105	54.66038281	52.13122777	11.16584781	53.1899998	48.47766217	56.72963198	60.74203517
eco_gcs1_t05636	194.0315146	252.7302852	273.3692136	159.9822498	236.2282337	191.0618428	252.3653302	265.5971737	321.6377369	132.2074855	266.4105801	304.1976173	165.2306013	26753.73456	267.3894676	188.6240047	231.5624496	195.2188341
eco_gcs1_t05907	20.94446355	16.51561311	12.6570994	15.49287504	13.83790134	28.76112766	15.43791323	18.95847862	15.10065616	21.4520943	18.90982166	13.43588681	16.7580457	30.37197072	18.14681253	14.00182473	17.30889491	14.31506357
eco_gcs1_t02523	12.0427908	11.30799669	9.932199875	16.53251253	10.08572147	18.72978708	11.30786987	10.82836232	8.427722319	23.16042615	7.958171943	9.367459185	13.47931508	9.500662338	12.64828357	13.0120149	10.81425106	15.58390969
eco_gcs1_t05576	27.92188007	22.86764129	21.26501218	28.38104451	26.64187815	30.41354096	30.23500091	18.23336291	21.15916002	29.10254741	19.05615438	24.88469052	26.71715628	81.08696286	22.07261167	27.79604093	23.96074654	29.21230857
eco_gcs1_t09481	11.84340474	10.40107945	12.42066014	12.06580912	8.066021253	18.9420464	17.91989432	13.79848356	12.99866868	10.67223293	10.2144499	12.03322734	8.66433357	12.19021777	7.890123551	4.721438165	11.39449371	7.619704591
eco_gcs1_t00571	4282.117346	4393.067256	4639.277833	3789.439652	4293.602721	3960.98459	4705.958417	4623.991312	5765.681621	3942.780615	4663.558388	6087.848528	5440.411817	5144.331275	5866.215821	5692.73507	3846.804355	3841.332671
eco_gcs1_t01863	344.8046625	310.5050806	301.6641722	279.6265041	286.9244864	248.8407565	330.7762737	325.7500914	361.3588113	297.7422643	310.3491352	453.3359107	456.4430171	186.314217	466.2474846	516.4987232	352.6282513	424.9669147
eco_gcs1_t10126	13.94729392	15.1558428	13.8297174	19.06467601	16.53589199	9.806473224	16.95466595	17.46417453	19.90370263	16.73943043	17.94099355	15.71940074	13.96221562	16.57990129	18.93113871	16.21968694	23.37648682	20.69178263
eco_gcs1_t05598	17.74855626	21.75428911	25.20188016	24.21970171	27.14078826	29.79667189	30.74969002	22.57978093	23.9713433	27.70835348	18.3262717	24.48342002	25.26884382	30.64795941	38.71377108	22.91159257	24.77061045	27.37426784
eco_gcs1_t06900	10.04462062	9.167016296	6.454938267	6.273249185	5.027969856	16.6118372	8.318443725	7.237352445	6.745063595	8.851324262	9.739679669	8.763795002	11.72808755	40.93165912	8.508198344	6.987690531	6.356984236	8.887016673
eco_gcs1_t09410	86.53895054	69.66469247	74.10485027	71.17248691	77.3508623	60.13379717	64.69987043	66.0657524	55.22373244	66.25829845	51.62502277	62.09420981	68.25824007	170.4961813	59.91271131	60.58797778	45.08317568	57.92212825
eco_gcs1_t03377	35.54517104	30.65003915	38.54470165	27.10727619	27.97640533	38.56853978	28.36382986	34.82733467	26.89341454	30.5680415	30.10032357	34.71583925	25.41327093	19.78794104	32.09769626	29.1157232	32.48322574	32.92471216
eco_gcs1_t11771	161.4080219	123.7194388	129.9325918	121.1851845	141.6750342	109.6933296	156.1150378	125.8646291	139.1976253	115.7456292	117.2171895	142.1868241	157.4555009	643.1618006	143.672513	173.3240269	121.4869831	107.4071889
eco_gcs1_t05152	311.6529193	286.9657755	388.114645	191.934431	230.766611	174.6800562	196.7791895	292.867141	245.4388776	139.9112247	179.4354127	197.6033502	178.4957534	56.36004826	209.918265	132.7746309	134.0598372	136.3033152
eco_gcs1_t05210	53.55144654	88.97603165	53.94252228	101.6258154	130.912274	25.74022109	134.8080242	127.616648	79.88917897	91.2521714	122.8307449	53.26959856	85.54905279	93.11680199	64.47732415	63.19117433	214.8241969	49.78397041
eco_gcs1_t06517	26.13746293	25.28825153	32.11650102	51.68883354	29.56122057	35.29237014	43.10945381	42.77463667	39.69134927	57.76754319	33.39400396	37.9479696	48.24805328	24.36923078	53.89962532	43.9607475	51.2937958	62.61751201
eco_gcs1_t07209	567.5705105	614.2206312	607.762428	379.6257669	481.2614378	391.2597633	394.764289	491.186331	495.4678779	260.2869855	431.700872	469.4088874	410.9168188	580.746717	443.0759054	442.5678826	358.1942795	313.8755862
eco_gcs1_t07087	33.67561783	31.2058007	28.23388228	42.82103681	34.83088449	46.33089914	33.69963647	45.3548543	29.02099446	60.64221553	19.97405355	36.84996063	27.34109592	46.61006342	28.79220327	23.26121309	27.45676217	33.68395441
eco_gcs1_t07844	100.8679263	97.51051477	91.20688554	89.44210105	114.2977538	86.06660579	121.3142164	107.7845696	115.3303893	96.18310949	120.3139988	114.2266363	114.7096663	10.65431299	107.8644191	121.0325677	101.0959898	92.50331973
eco_gcs1_t03508	1.490706964	2.997138698	1.324667298	3.925306135	1.233639512	0.892401059	3.187121013	2.377631615	2.138866428	3.697834923	1.766943576	1.415186622	2.36203456	2.434524031	2.609684541	1.908756482	2.108831431	0.752454794
eco_gcs1_t08863	13.90190341	10.29166726	9.62508543	21.66402154	15.12828925	25.65166928	19.75477268	14.08923986	11.9710459	28.9174579	11.83282752	11.71421761	12.47131166	26.16765676	9.460533148	11.89559953	17.35884409	15.86503405
eco_gcs1_t12221	38.50746782	48.32631838	34.04210407	46.20924109	36.72713426	38.21493747	38.95160335	24.95863364	23.06305375	53.46182578	23.28847149	27.1151667	39.20825425	37.20382508	27.09202399	30.16905437	30.16281523	42.86854596
eco_gcs1_t01203	6.47138195	5.958365955	6.191846734	7.768990861	7.296044079	7.754207529	26.27142569	10.51035239	11.02481161	22.83275227	28.90978843	13.74184202	16.71201542	3.209434082	13.64784079	24.62211127	11.65796638	21.89352928
eco_gcs1_t11575	38.17675993	61.85354156	41.08063792	49.43801457	52.4528976	24.41720577	53.24430047	57.52959503	67.60166648	65.89698027	70.24008105	59.20438094	70.00618575	13.44127157	82.2870636	158.0062142	68.27877562	59.8096821
eco_gcs1_t06383	46.25908567	32.15763425	42.86215682	40.77547552	44.40300524	55.2455221	47.28143244	50.25923676	51.555548	46.27907235	40.59417007	60.27949945	55.04650849	41.36858242	62.46749049	62.28217688	56.46651301	61.24893359
eco_gcs1_t07257	8.134916611	4.007271155	2.125350289	1.981289477	3.007182466	10.24249318	5.011349538	2.664681351	3.430063355	1.793974924	5.528292336	3.58402321	2.718112572	2.367564643	1.869965138	2.779147011	3.145904457	7.870526996
eco_gcs1_t00353	279.8586914	308.7203401	328.4660416	244.8724119	358.8257774	291.2326236	342.5910694	325.7410634	424.2217347	249.6397462	291.7254054	466.6611911	350.3643118	280.089219	442.3487653	376.7188204	300.6781905	315.9547853
eco_gcs1_t00633	4.46287728	8.637097118	5.473034235	2.918380925	6.994664742	1.661430175	4.382375174	8.805933045	10.8967702	6.433740655	11.59401447	9.995231967	7.953426276	9.020678398	10.07886264	11.37495625	7.227665333	3.606087024
eco_gcs1_t06606	95.62839084	150.1913723	142.1861175	85.27110576	90.57020338	79.48977993	83.77352933	96.79639756	116.4574424	82.51957746	106.8450488	101.5265146	84.8150677	14.1843196	106.854883	81.60134124	75.60774362	78.50566922
eco_gcs1_t03915	63.30871274	62.69999937	70.20248248	73.25415259	128.4650881	137.9022886	149.5936597	182.2580638	226.5749243	133.206799	194.4173112	252.3430001	224.7015951	1047.660892	259.3205712	243.9586069	193.427755	181.4735396
eco_gcs1_t05743	24.62292189	31.6907939	21.66050943	24.23450591	20.37033172	32.81366518	25.28416155	31.78534884	22.87013479	41.95360637	34.56514232	29.4056041	63.94469579	21.01314614	41.99995829	52.52051855	43.98956789	63.56971858
eco_gcs1_t04433	124.1286127	137.9804235	136.8970373	107.3015434	131.4123781	118.4697507	158.2972576	155.6329729	181.3830087	125.3566676	166.071921	188.9525286	191.0909812	102.0678577	197.8785554	275.7320444	240.2055481	205.3315815
eco_gcs1_t05942	25.98504007	23.22824928	21.16311915	16.13123206	29.2155544	29.85814988	27.07364372	18.58989449	25.2803541	21.38952254	27.04635975	21.82797545	27.11876451	49.40146694	25.47137986	43.98063531	21.89912117	25.8426136
eco_gcs1_t08283	31.16198009	30.19820562	31.13193653	31.54496478	28.94004707	39.22950464	34.15184061	34.33726211	33.29543368	35.21908349	28.92670694	36.2822683	29.24761591	24.331987	36.28997956	29.7343027	29.57475703	45.28146161
eco_gcs1_t05417	1034.774556	868.0923787	981.3902942	670.1863753	954.5723007	841.2508771	783.6124852	1131.352847	1256.650258	741.0248491	1010.930579	1233.845719	1080.03815	590.8069088	1099.916278	1156.717934	1099.177267	619.8745215
eco_gcs1_t08308	14.41492347	12.01302134	15.71476305	17.36771156	17.08997431	26.07504517	18.09787616	18.98990169	13.20417596	20.88541019	11.10592853	16.37768796	8.457293555	23.50152146	13.90015955	11.5795844	10.24833255	17.67309795
eco_gcs1_t10943	3961.674428	3447.319441	2501.965842	1712.765067	2049.561573	1030.457437	1460.169522	1156.392804	1251.307742	897.9729854	1421.952922	1124.384025	1301.491429	12550.35243	1009.085422	1668.36598	817.2216675	858.5526614
eco_gcs1_t03354	607.5980381	659.5479083	601.2459116	506.6893069	743.1933362	597.9345739	579.6341563	998.291093	773.3145815	471.6325214	1048.949237	872.4438344	855.2199269	1540.574583	1087.644309	1501.58944	965.6413742	1189.341966
eco_gcs1_t04101	122.6749325	92.73880936	63.95848134	75.65479616	128.5937598	70.90727774	76.57085562	76.29300962	64.21882516	95.28941384	69.44294091	56.28415098	99.53771192	194.2267651	55.39619338	154.0057696	64.16597293	56.47998822
eco_gcs1_t06052	310.8770455	405.2148295	347.6285559	202.8268842	218.759888	171.858152	190.4663961	219.2553178	233.9481243	138.3510667	188.3261848	226.7231097	189.4268062	642.0679157	185.9887083	183.1763731	142.1687815	147.917917
eco_gcs1_t09696	39.57941139	35.60015224	41.7832506	43.63005539	46.55342329	53.30107549	50.34290519	46.51189072	48.46540775	55.4010142	40.21575027	52.27472253	37.8261319	346.4676304	39.87506928	38.59046692	38.83468683	49.77886913
eco_gcs1_t04798	17.25639946	11.86873801	15.74010675	14.40792265	13.72005786	29.84245051	27.8255697	27.59334046	34.12602929	27.02576897	24.71632943	47.98820328	40.41562334	63.0103284	50.6360547	42.62779861	26.67478653	36.08356681
eco_gcs1_t09351	6.756496755	9.628207515	6.456748926	6.855178321	6.172986751	5.845672353	7.762775839	6.846692298	10.99667171	6.597095573	9.35159944	8.739431163	8.760539085	4.136575362	9.912552359	9.852092675	7.42727482	15.12338675
eco_gcs1_t06108	536.0426952	408.7976979	512.3255625	339.5110305	429.3761572	397.1980389	416.4142585	528.36581	567.7730055	385.3766163	529.5005445	510.7958897	460.5748268	137.5534058	472.1064801	457.7046987	487.2851614	369.1617308
eco_gcs1_t10894	743.598828	801.5690047	887.1654038	503.749338	586.5966779	451.6633109	562.4430289	531.3511377	626.7240789	369.4000916	482.8377192	568.5155206	574.7351531	267.75463	525.3748484	504.2405499	377.3520624	419.4088355
eco_gcs1_t08467	1547.850556	1632.185025	1675.071116	1135.631693	1236.710618	1391.289174	1115.073978	1354.919541	1474.540816	828.4716503	1413.915299	1450.246005	1135.68147	2041.694206	1147.302053	1118.403322	910.6937903	1180.181301
eco_gcs1_t05607	77.99640193	102.368924	79.62778593	69.18740444	84.7585245	76.78680919	64.79660207	63.05409301	58.50431965	83.54136302	81.70679998	76.93999942	100.0724849	69.45514404	70.93348188	115.6027089	64.39792673	87.01428883
eco_gcs1_t11995	1705.252619	1996.931724	1920.168996	1293.037456	1739.787289	1324.811002	1252.761516	1671.313889	1907.191583	955.1250315	1762.143217	1756.546631	1302.833917	3985.421961	1620.798409	1616.181138	1086.381298	1082.482585
eco_gcs1_t01343	1.700497405	1.142374225	1.319602566	0.464612009	0.621345302	0.475300657	0.5186117	0.680464239	1.930862185	0.290914903	2.000547995	1.440734929	1.779815279	2.235398891	1.041477773	3.034085503	0.908895506	0.678432909
eco_gcs1_t08246	48.2655486	39.44727953	46.14237719	49.88090411	43.00536782	47.86189814	42.82659864	47.70025236	45.11844604	49.37832284	33.79803062	33.28900271	31.79553762	20.34783828	36.31003044	28.45698345	53.38920038	38.43831945
eco_gcs1_t10395	231.4668818	198.3091168	129.3826864	195.166634	194.1906697	114.293521	203.2383204	152.9353948	149.252557	153.8586632	126.7478276	151.6652218	199.3242056	40.64226951	120.1856389	151.545267	94.42051207	135.1883298
eco_gcs1_t00309	4.965236669	7.733560315	4.376276391	3.075056244	8.384667753	5.196237758	6.532161548	11.08675556	13.85127843	4.20276054	17.63679136	14.67734258	13.61857374	2.859675442	14.11359867	15.61529914	13.91249022	16.72349314
eco_gcs1_t01464	29.48135811	49.74085281	120.6416988	77.87721704	62.52344616	155.1385838	114.7848183	123.9982976	240.5927791	86.4424973	131.8972732	230.3440226	156.2882089	44.68225484	240.5075386	145.7760008	253.1075214	275.7558842
